%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536240508388035445,21330,1536240508360720944,Quadricopter_base,-1.12840294838,-0.013162612915,-0.170818582177,0.498471587896,-0.22039052844,-0.0116154737771
1536240508440741804,21331,1536240508417336243,Quadricopter_base,-1.28406131268,-0.0189827103168,-0.170464530587,0.599069178104,-0.271505057812,-0.00735777616501
1536240508496462986,21332,1536240508466245717,Quadricopter_base,-1.42499899864,-0.0247619766742,-0.161365285516,0.657174825668,-0.30017220974,-0.00497642206028
1536240508559447099,21333,1536240508525357716,Quadricopter_base,-1.54781198502,-0.029578268528,-0.148922204971,0.649749159813,-0.295132339001,-0.00440597115085
1536240508623837794,21334,1536240508589660460,Quadricopter_base,-1.65222787857,-0.0327432155609,-0.129474371672,0.601650118828,-0.276043236256,-0.00307487556711
1536240508684116817,21335,1536240508656301345,Quadricopter_base,-1.73945987225,-0.0344192385674,-0.109484188259,0.580694139004,-0.270235568285,-0.00189036037773
1536240508745322676,21336,1536240508717846428,Quadricopter_base,-1.81008136272,-0.0346481204033,-0.0852680206299,0.572097063065,-0.272756248713,-0.000915443641134
1536240508807404204,21337,1536240508780182129,Quadricopter_base,-1.86379003525,-0.0333830714226,-0.0625944137573,0.519822001457,-0.249970525503,-0.00100420159288
1536240508871078383,21338,1536240508844143795,Quadricopter_base,-1.9014134407,-0.0306791067123,-0.0376528501511,0.442689090967,-0.215337783098,-0.00095510733081
1536240508939388991,21339,1536240508902908408,Quadricopter_base,-1.92585492134,-0.0269341468811,-0.0160437822342,0.392732203007,-0.193222895265,-0.000876588164829
1536240509002888211,21340,1536240508971502318,Quadricopter_base,-1.9385021925,-0.0223761796951,0.00642001535743,0.364395976067,-0.18597394228,-0.000853014702443
1536240509070205488,21341,1536240509034520006,Quadricopter_base,-1.94075345993,-0.0172688364983,0.0247138775885,0.351088672876,-0.183627575636,-0.00108554586768
1536240509130739269,21342,1536240509099144945,Quadricopter_base,-1.93233108521,-0.0117198228836,0.0432312600315,0.321149379015,-0.17500051856,-0.00136363739148
1536240509188769590,21343,1536240509161972020,Quadricopter_base,-1.91448521614,-0.00607049465179,0.0571769438684,0.283681720495,-0.159050941467,-0.00152564130258
1536240509240277753,21344,1536240509220343905,Quadricopter_base,-1.88769924641,-0.000391662440961,0.0710630342364,0.23917105794,-0.141781836748,-0.00168793974444
1536240509294474411,21345,1536240509267357664,Quadricopter_base,-1.85376763344,0.00497704744339,0.0803482532501,0.192022904754,-0.118972025812,-0.00167088047601
